load_demand,solar_yield,export_price
48.54,7.17,0.0327
85.84,11.49,0.0843
108.11,16.69,0.12
123.92,23.47,0.0689
118.36,6.66,0.1168
142.52,43.99,0.1032
126.7,62.3,0.1117
133.22,56.94,0.1095
129.18,40.79,0.1451
144.74,15.61,0.1002
133.4,27.45,0.1272
122.96,5.23,0.1603
103.89,14.78,0.0917
87.0,1.79,0.1139
43.04,4.57,0.1344
37.51,1.92,0.0978
55.84,0.94,0.0948
42.17,0.36,0.1649
36.4,0.09,0.0897
42.44,0.5,0.096
51.78,1.02,0.1054
53.09,2.22,0.1055
52.75,5.52,0.0764
41.37,6.49,0.0807
56.77,11.43,0.0576
95.47,5.98,0.0668
133.46,10.33,0.0974
161.16,48.26,0.1033
164.79,48.56,0.1081
172.25,58.15,0.0857
174.37,30.24,0.0851
161.63,16.93,0.0621
183.74,65.27,0.0911
168.64,13.56,0.1095
177.34,19.54,0.1372
159.81,9.5,0.0658
131.4,17.84,0.1089
79.63,2.9,0.0627
50.97,5.79,0.0799
53.46,2.67,0.1523
53.9,0.97,0.0848
43.86,0.08,0.1168
35.21,0.1,0.1357
52.34,0.58,0.0935
46.57,1.42,0.0694
46.57,2.56,0.0978
42.38,5.27,0.129
49.33,2.07,0.1107
49.72,12.71,0.0765
98.2,10.43,0.0668
113.63,27.4,0.1089
159.18,28.83,0.0441
173.44,37.02,0.1061
152.15,64.65,0.0726
163.98,68.04,0.0528
188.76,28.75,0.0507
167.54,27.63,0.1409
175.36,37.47,0.1001
156.31,43.07,0.0876
175.36,16.18,0.113
126.74,10.18,0.103
92.07,4.66,0.1059
54.21,3.96,0.1076
45.64,1.73,0.1195
53.65,1.0,0.1363
40.79,0.55,0.0759
50.19,0.03,0.1437
53.92,0.42,0.0815
45.44,1.37,0.1064
42.06,1.08,0.0934
46.11,5.29,0.0698
58.48,5.3,0.1142
57.25,2.43,0.0628
95.85,11.73,0.1161
142.06,38.37,0.0967
170.05,63.25,0.0619
171.41,37.71,0.0527
154.06,83.44,0.1125
162.72,75.65,0.0615
174.09,31.6,0.0915
176.95,77.13,0.1174
159.66,18.3,0.1167
169.26,18.39,0.1049
187.28,28.2,0.0959
129.3,16.85,0.1354
101.56,10.44,0.0723
52.78,5.37,0.1265
54.49,0.82,0.0869
42.72,1.54,0.0954
37.13,0.24,0.1233
55.78,0.23,0.0912
52.46,0.43,0.1341
50.48,0.92,0.1176
39.38,2.25,0.0773
47.15,2.3,0.0843
45.07,10.78,0.0582
45.85,21.29,0.0945
91.83,19.49,0.1198
135.65,48.43,0.0501
172.29,58.85,0.0853
171.56,7.6,0.0907
170.91,36.57,0.0546
168.6,57.04,0.0647
163.35,87.87,0.0496
170.37,63.06,0.114
175.98,50.25,0.0961
169.08,46.85,0.0918
162.64,29.91,0.1657
120.43,22.84,0.0722
82.37,3.37,0.1514
40.85,4.74,0.0661
73.13,1.76,0.1063
42.98,1.65,0.0748
49.69,0.1,0.0936
49.31,0.27,0.0964
61.31,0.46,0.0873
53.43,1.71,0.1062
53.4,3.06,0.1167
51.4,3.19,0.0871
52.2,12.42,0.0939
52.58,8.09,0.1216
84.98,24.77,0.0631
122.66,39.5,0.1025
170.47,59.37,0.1437
165.7,89.44,0.1279
171.47,42.96,0.1265
161.37,46.58,0.1081
158.21,76.28,0.1235
159.77,22.13,0.0878
169.41,36.01,0.1031
157.08,27.73,0.105
185.6,37.39,0.0975
145.62,14.13,0.1209
97.08,13.85,0.1061
47.04,6.35,0.1215
46.13,3.55,0.0847
52.37,1.8,0.1039
54.77,0.35,0.1469
52.37,0.11,0.1147
39.52,0.63,0.1384
48.48,0.91,0.0847
54.27,3.97,0.0885
31.11,7.73,0.0952
41.16,12.14,0.0809
54.21,15.23,0.0477
75.5,25.39,0.0947
103.51,51.6,0.0552
142.87,40.93,0.0803
133.57,21.71,0.0293
130.21,104.43,0.0695
131.53,75.93,0.0867
131.79,60.99,0.1087
127.32,73.37,0.069
132.22,77.92,0.0828
124.88,58.95,0.154
131.33,19.92,0.1631
101.87,5.67,0.1301
79.85,12.97,0.1512
62.12,7.95,0.11
52.08,0.63,0.1355
50.83,1.4,0.1323
51.87,0.61,0.0905
43.1,0.25,0.1147
55.62,0.68,0.0976
53.25,1.86,0.109
49.64,3.56,0.0813
52.84,5.96,0.0534
52.62,8.22,0.0861
52.64,20.17,0.1032
85.95,28.6,0.1013
99.94,19.3,0.0354
144.49,52.22,0.085
121.18,70.95,0.0997
139.3,28.44,0.0891
135.34,51.13,0.1114
126.3,68.38,0.0594
142.23,67.72,0.0712
119.49,72.67,0.1197
147.0,49.79,0.1011
152.05,28.33,0.1433
104.69,27.79,0.1248
69.78,15.67,0.0967
45.38,3.77,0.0962
57.8,4.43,0.0722
47.42,2.02,0.1343
26.52,0.62,0.111
53.07,0.24,0.1326
57.15,0.73,0.1114
54.11,1.78,0.1026
55.39,3.84,0.1149
62.84,9.02,0.0873
48.31,9.47,0.0773
63.75,10.01,0.0824
88.77,38.02,0.1015
139.01,21.9,0.0562
168.86,70.11,0.1035
186.31,87.93,0.084
175.18,76.72,0.076
169.23,112.25,0.0943
160.4,90.49,0.124
171.65,48.34,0.129
163.45,55.84,0.1147
173.53,18.09,0.1254
175.27,46.08,0.115
138.32,25.51,0.1024
94.3,11.63,0.1302
50.64,9.31,0.1085
60.6,4.57,0.0934
61.52,1.45,0.1065
41.58,0.19,0.0728
64.1,0.3,0.0787
59.83,0.68,0.1555
43.18,2.04,0.1278
34.97,4.63,0.0885
59.64,3.64,0.1027
51.65,8.02,0.0617
46.36,21.61,0.0989
92.51,40.88,0.0869
139.49,43.84,0.062
153.75,52.47,0.0722
171.01,104.02,0.0725
170.46,69.14,0.1068
181.97,88.42,0.0876
176.63,108.13,0.055
176.55,113.54,0.0884
166.45,88.63,0.0853
175.36,65.38,0.0727
166.12,48.17,0.0948
129.13,13.03,0.063
94.59,6.47,0.0957
50.68,6.8,0.1245
52.53,2.02,0.1303
60.5,0.95,0.1296
47.08,0.83,0.1377
41.7,0.36,0.1392
42.75,0.45,0.0791
41.0,1.8,0.0651
62.86,3.63,0.0954
55.23,8.07,0.1032
58.56,17.83,0.0645
57.13,17.26,0.0888
88.41,45.79,0.1258
143.04,29.9,0.0461
164.47,83.69,0.0804
186.1,64.96,0.1082
170.99,89.56,0.0805
184.31,135.77,0.0999
161.61,102.38,0.1171
166.55,111.66,0.092
157.18,95.88,0.0782
178.34,42.1,0.107
172.03,26.02,0.0863
146.13,21.58,0.1031
86.13,18.95,0.1299
60.7,7.85,0.1241
50.64,1.97,0.1438
49.25,0.66,0.1227
47.68,0.59,0.0942
43.24,0.33,0.0845
52.99,0.42,0.1203
51.69,1.08,0.1054
37.42,5.13,0.0895
29.91,7.58,0.0979
47.5,9.89,0.0677
59.3,19.06,0.021
91.78,47.49,0.1062
119.58,73.6,0.0957
155.81,85.93,0.0779
179.24,32.96,0.0597
156.78,103.77,0.08
176.07,94.48,0.0462
174.55,105.93,0.0971
183.08,102.22,0.051
164.97,21.23,0.1073
177.51,75.05,0.0918
181.2,43.54,0.1099
119.3,14.68,0.0883
91.06,15.81,0.1565
49.68,10.44,0.1285
41.49,4.95,0.1015
52.11,1.4,0.1123
40.65,0.79,0.1537
53.06,0.18,0.0856
67.39,0.83,0.0767
48.37,0.43,0.0704
49.24,4.1,0.0771
61.33,10.42,0.1267
60.08,16.85,0.0712
45.06,32.1,0.0716
95.51,27.93,0.085
106.38,59.07,0.0785
161.97,69.26,0.1042
178.56,36.94,0.1025
165.92,89.23,0.0934
168.4,89.01,0.0836
162.61,133.27,0.1181
161.32,101.59,0.0796
150.03,77.99,0.0832
167.09,61.36,0.0991
173.72,52.86,0.1425
131.97,24.35,0.0957
83.34,14.65,0.1036
38.57,10.68,0.1237
47.01,2.52,0.1172
39.37,1.16,0.1072
43.86,0.73,0.1251
51.03,0.4,0.0974
43.03,0.6,0.1308
60.29,2.51,0.1051
41.63,3.82,0.1194
45.16,11.37,0.0694
56.8,18.18,0.0813
55.52,7.16,0.0344
82.13,43.64,0.1133
100.9,77.95,0.1365
138.67,41.07,0.0727
140.34,122.13,0.0912
137.53,143.39,0.0879
133.74,147.85,0.0569
138.62,95.15,0.1252
133.39,45.12,0.0923
137.23,45.28,0.0532
134.6,30.79,0.0913
121.91,53.92,0.0785
101.33,3.66,0.1196
94.64,21.25,0.1214
34.5,7.34,0.1488
62.42,5.86,0.1642
55.0,1.98,0.1643
50.27,1.11,0.0877
36.56,0.24,0.1245
49.99,0.9,0.1241
44.03,2.17,0.086
59.51,1.28,0.101
44.67,11.71,0.099
47.79,19.2,0.0728
51.97,25.14,0.1138
72.84,32.29,0.0856
113.67,20.32,0.0747
131.63,74.19,0.0491
118.95,136.01,0.1105
135.21,160.23,0.0868
140.46,52.14,0.091
145.5,157.5,0.0727
138.42,82.79,0.1214
143.23,72.87,0.0758
137.93,22.09,0.0538
126.32,48.41,0.0955
99.75,38.56,0.125
59.61,16.93,0.1268
48.27,8.78,0.1226
55.22,3.52,0.1141
37.38,2.26,0.1203
60.35,1.12,0.1847
49.18,0.3,0.1151
42.83,0.85,0.0935
37.34,2.46,0.0963
63.29,3.04,0.0885
59.46,7.45,0.0906
46.77,20.43,0.062
57.43,24.69,0.1015
88.32,54.44,0.087
125.16,62.14,0.0592
164.77,89.74,0.1051
168.14,112.56,0.034
166.81,124.08,0.1386
170.49,173.65,0.136
182.87,98.68,0.1368
188.23,84.56,0.0865
160.38,96.54,0.1101
173.68,62.54,0.0933
171.68,36.69,0.1238
134.24,39.18,0.1167
86.4,16.63,0.1067
54.35,11.55,0.1071
38.96,5.09,0.1203
77.06,1.74,0.1896
52.32,0.91,0.1457
55.84,0.41,0.1109
41.05,0.98,0.0994
44.44,1.23,0.1143
38.25,4.09,0.0782
61.65,1.93,0.083
41.12,17.33,0.0358
48.49,39.16,0.0837
88.84,62.96,0.0823
133.79,2.24,0.0651
159.66,95.86,0.0907
176.88,143.64,0.0845
179.96,163.34,0.0713
164.72,40.15,0.1093
169.71,150.08,0.089
175.01,81.3,0.0725
172.04,79.2,0.0599
162.0,65.48,0.1446
175.61,57.24,0.116
142.1,15.6,0.1181
102.08,17.89,0.1169
54.6,12.57,0.1492
56.13,4.55,0.1216
46.89,1.71,0.1547
42.66,0.86,0.1165
49.45,0.48,0.0417
68.12,0.77,0.1354
45.75,2.63,0.1064
53.48,2.59,0.0807
53.02,5.38,0.0821
47.01,19.57,0.0767
61.87,35.3,0.0502
102.71,63.41,0.1012
151.34,30.98,0.0674
163.61,45.34,0.0575
173.26,130.41,0.1887
170.71,150.6,0.0556
164.51,135.82,0.0863
164.67,131.66,0.0358
171.33,108.05,0.1299
166.26,88.94,0.0967
162.16,85.26,0.129
170.99,49.33,0.0891
121.15,18.98,0.0755
86.27,16.01,0.0992
52.89,12.65,0.1522
48.92,3.35,0.1323
47.94,2.39,0.0754
64.47,0.8,0.0522
61.22,0.45,0.1003
50.66,0.6,0.1308
41.89,1.19,0.0794
56.49,6.08,0.1201
70.21,7.6,0.0915
60.92,13.97,0.128
39.6,23.56,0.0641
88.42,51.05,0.0775
124.14,16.35,0.062
162.59,110.7,0.1037
179.08,128.63,0.0958
178.91,146.4,0.0417
184.2,97.23,0.1057
175.43,90.62,0.0559
169.64,148.92,0.0756
171.5,97.79,0.1222
162.76,76.31,0.077
180.96,18.64,0.1032
124.07,40.18,0.1347
86.73,21.79,0.128
47.57,8.57,0.1273
25.43,2.14,0.1375
56.94,3.24,0.1483
42.42,1.38,0.0815
55.52,0.33,0.1165
46.41,0.74,0.1274
46.34,3.35,0.1173
41.12,1.24,0.089
61.11,7.31,0.0827
62.89,25.0,0.1046
58.0,34.24,0.0862
92.12,8.43,0.1062
131.09,57.72,0.0809
178.69,66.2,0.0695
168.99,102.0,0.0367
180.54,128.38,0.0782
162.3,195.03,0.0574
177.85,170.26,0.0472
180.28,143.38,0.0765
161.22,134.15,0.1209
163.29,82.93,0.1021
169.64,72.11,0.1167
133.38,44.6,0.1323
85.06,12.54,0.1166
50.74,13.74,0.1009
33.47,5.97,0.1063
56.12,1.36,0.1348
56.5,1.13,0.1116
62.17,0.24,0.0443
54.59,1.16,0.0943
47.04,2.46,0.1112
41.89,2.62,0.0973
43.49,9.21,0.0624
49.29,22.77,0.0651
43.23,19.18,0.0319
71.85,32.69,0.0924
105.7,47.98,0.0935
121.11,97.96,0.0753
126.07,168.92,0.0719
135.75,122.67,0.0568
136.13,177.97,0.0962
140.92,178.56,0.0517
135.24,151.86,0.1174
134.25,115.9,0.1176
139.1,69.26,0.1371
135.52,17.71,0.1133
98.22,36.59,0.1023
71.6,27.19,0.1281
63.41,8.62,0.1375
75.74,6.32,0.0883
55.89,3.14,0.1135
41.93,0.64,0.1187
65.19,0.05,0.1197
46.56,1.45,0.0941
53.4,2.55,0.1135
49.84,6.34,0.0685
51.49,15.41,0.1382
46.48,27.4,0.068
60.38,38.53,0.0906
76.52,63.82,0.0646
110.9,53.46,0.0802
138.73,83.35,0.0514
133.12,64.54,0.1073
121.96,86.49,0.0631
127.38,117.03,0.0898
139.7,155.51,0.0909
136.46,178.14,0.0802
127.48,128.75,0.0393
134.35,58.73,0.1342
135.68,47.75,0.1155
110.66,28.46,0.0715
92.56,22.29,0.0692
31.74,13.65,0.1097
59.69,6.06,0.115
51.74,1.51,0.1097
41.76,0.96,0.148
51.32,0.54,0.0657
61.57,1.14,0.108
63.97,1.18,0.1136
41.83,3.73,0.1079
43.21,10.76,0.1098
39.66,13.75,0.0863
51.86,44.98,0.0863
92.26,31.94,0.0699
137.9,105.0,0.0397
173.53,109.5,0.0864
177.15,136.94,0.0701
158.9,53.18,0.0647
184.02,217.82,0.0968
180.38,197.94,0.1038
165.77,119.08,0.0798
163.7,98.97,0.1089
175.97,72.63,0.1054
157.51,55.37,0.1164
124.12,37.75,0.1461
81.78,27.3,0.1279
49.23,6.01,0.1266
46.45,5.27,0.0947
43.72,0.47,0.0962
42.93,1.4,0.1237
44.89,0.44,0.0675
40.48,0.38,0.0935
54.34,1.58,0.0781
59.01,1.79,0.0885
53.21,8.58,0.0818
61.06,17.73,0.0864
43.28,40.46,0.0915
84.01,59.35,0.1021
133.54,73.96,0.1033
174.58,117.83,0.072
170.12,106.15,0.0651
169.8,119.36,0.0634
161.47,112.9,0.0792
148.72,207.42,0.0674
174.46,151.06,0.109
177.85,45.34,0.128
166.51,91.29,0.0691
165.58,62.24,0.1116
124.73,38.36,0.1534
87.0,26.48,0.0795
58.05,10.64,0.1542
42.52,0.33,0.0951
55.16,2.87,0.0994
46.02,1.42,0.1268
34.05,0.49,0.1197
47.25,0.64,0.0995
63.12,1.78,0.0779
44.52,4.96,0.0607
48.1,14.94,0.0851
50.06,22.49,0.0775
51.58,43.5,0.0598
102.34,46.29,0.0713
123.66,117.55,0.0832
170.09,150.63,0.1044
176.07,83.35,0.0845
164.29,160.65,0.0784
170.58,21.59,0.0664
177.86,220.43,0.0732
165.84,132.48,0.1024
168.61,41.93,0.1089
160.79,46.11,0.1014
177.58,71.94,0.1337
131.27,38.17,0.1158
86.6,22.29,0.1041
47.53,12.72,0.1006
49.93,7.45,0.0982
52.67,3.48,0.1263
44.78,1.04,0.0956
45.41,0.62,0.1094
47.89,0.77,0.0807
51.21,3.57,0.0925
62.85,2.66,0.0902
43.58,13.27,0.1458
36.78,28.01,0.0499
61.2,52.38,0.0996
82.98,22.76,0.0582
141.74,95.63,0.1104
179.95,28.64,0.0599
174.35,59.46,0.1053
179.72,211.13,0.0881
155.35,163.28,0.0534
159.18,215.44,0.0965
172.27,160.68,0.1096
166.91,121.92,0.1166
163.72,71.21,0.1008
176.46,10.32,0.1757
132.06,43.23,0.1627
98.39,10.83,0.1245
47.02,7.71,0.0838
49.87,6.66,0.091
62.32,1.53,0.1073
39.73,1.14,0.1084
49.31,0.48,0.0858
43.0,0.94,0.088
63.56,3.41,0.0467
69.25,8.54,0.0372
51.68,12.44,0.0868
53.94,17.95,0.1221
49.17,34.88,0.0403
88.86,33.0,0.0718
130.67,65.62,0.076
159.21,106.62,0.0864
175.28,137.52,0.0663
162.12,173.67,0.0548
167.17,97.54,0.1026
170.27,120.69,0.0424
163.9,52.94,0.106
174.78,105.54,0.0815
166.2,58.11,0.1125
178.52,50.27,0.1396
123.03,39.34,0.0966
88.66,30.18,0.1065
41.42,13.84,0.1059
57.86,8.62,0.1727
47.51,3.41,0.1105
45.54,1.0,0.1062
48.48,0.59,0.104
49.12,1.46,0.1351
53.24,3.52,0.0802
54.31,6.86,0.1108
48.79,15.99,0.0672
49.69,20.48,0.0613
25.14,56.7,0.0881
74.38,83.64,0.1072
117.45,79.21,0.0666
137.59,111.46,0.0671
125.41,102.82,0.0947
130.9,234.74,0.0817
129.23,241.34,0.1031
142.56,128.42,0.0503
141.75,198.72,0.0702
127.75,127.82,0.0998
134.08,86.85,0.1174
124.93,37.54,0.107
100.99,25.97,0.1155
73.28,29.36,0.1306
44.38,14.03,0.085
52.93,7.62,0.1306
60.79,1.28,0.1397
49.52,1.7,0.1017
41.56,0.25,0.0843
51.66,0.48,0.1232
51.68,3.29,0.1388
48.49,7.63,0.0944
64.87,16.27,0.0638
51.95,30.12,0.0815
54.59,18.97,0.0577
60.06,90.68,0.0944
98.3,76.03,0.0746
138.11,167.92,0.0533
136.27,130.02,0.0835
130.97,137.41,0.0653
137.63,194.34,0.053
141.42,195.51,0.1096
130.22,180.69,0.1033
129.02,110.35,0.0893
131.95,130.42,0.1376
137.99,53.99,0.0913
101.42,57.73,0.1023
84.82,26.94,0.1245
46.14,1.98,0.1377
45.52,2.9,0.1249
68.77,4.3,0.0991
40.12,1.0,0.104
56.25,0.56,0.0894
35.55,1.54,0.0924
55.27,2.76,0.0891
71.53,4.25,0.1008
58.46,18.26,0.0683
60.7,32.15,0.1053
49.23,20.49,0.0776
97.54,72.25,0.0549
131.99,126.48,0.0852
186.21,80.53,0.0732
161.15,167.08,0.0667
179.5,85.18,0.1168
173.42,260.97,0.0777
162.7,188.28,0.079
167.8,175.82,0.1195
157.19,98.08,0.1133
143.88,130.44,0.1244
160.4,77.02,0.0956
126.9,32.9,0.1183
90.65,26.45,0.0802
39.52,5.08,0.0675
47.47,7.0,0.1001
51.89,2.61,0.114
45.39,1.71,0.1697
41.35,0.55,0.1364
44.15,1.53,0.073
60.69,0.45,0.1171
36.19,2.68,0.0564
59.23,12.84,0.1235
60.92,26.95,0.0684
47.15,56.37,0.0635
93.68,50.88,0.1014
123.75,125.56,0.0612
172.14,87.15,0.1196
187.81,20.89,0.0636
180.17,181.25,0.1032
165.97,251.16,0.0881
159.45,56.4,0.107
167.65,193.26,0.07
172.19,82.44,0.0545
175.77,112.23,0.0817
169.13,62.27,0.0992
144.29,59.15,0.1075
90.26,10.68,0.1024
46.2,12.24,0.0618
54.2,8.35,0.0986
55.6,4.39,0.1135
43.9,1.66,0.1033
42.49,0.11,0.0955
36.86,0.49,0.0885
47.69,4.31,0.0963
59.73,7.73,0.0635
55.33,18.58,0.0787
58.99,29.31,0.0705
44.77,27.79,0.0463
88.69,78.17,0.071
114.75,95.48,0.0252
178.06,172.35,0.0586
180.74,95.6,-0.0725
161.47,236.34,0.091
183.01,230.45,-0.0557
168.12,174.71,-0.0342
161.33,198.07,-0.0834
167.47,113.41,0.0418
175.03,129.59,0.1343
169.57,94.55,0.056
125.38,57.38,0.1328
94.74,11.66,0.0598
55.48,11.18,0.0992
48.61,4.99,0.1324
47.15,4.49,0.1277
45.64,1.91,0.0848
53.83,0.73,0.1033
37.17,1.59,0.0848
43.9,4.17,0.1157
48.7,6.13,0.0874
43.69,5.02,0.0683
52.03,28.19,0.0899
51.31,42.02,0.0917
109.85,82.17,0.0703
123.91,85.19,0.0909
169.91,57.84,0.1142
162.34,108.12,-0.1191
185.52,220.87,0.1105
183.61,48.09,0.0179
157.46,95.38,0.0337
168.68,61.18,-0.0563
170.29,79.1,-0.0235
167.28,91.57,0.1056
166.13,76.96,0.0986
136.17,60.3,0.0771
104.3,30.67,0.0974
56.46,12.05,0.1135
56.91,4.26,0.1206
47.16,3.83,0.0862
58.14,1.43,0.0492
58.11,0.75,0.0978
46.2,1.78,0.0764
48.14,3.01,0.0833
37.4,7.31,0.0378
39.18,18.46,0.0762
46.53,10.48,0.0893
41.44,64.46,0.0658
96.44,69.3,0.0774
128.73,133.98,0.0668
174.26,151.79,0.0256
160.23,58.01,0.0789
180.39,101.2,0.0604
173.92,75.81,0.0511
173.24,80.94,0.106
177.57,141.32,0.1009
172.55,45.75,0.084
161.89,123.56,0.1003
175.02,68.01,0.1123
123.7,56.42,0.069
91.69,24.4,0.085
43.82,8.17,0.0869
63.3,3.06,0.1259
55.36,4.66,0.1506
58.06,1.35,0.1231
43.93,0.45,0.1068
52.39,1.45,0.0733
51.52,1.76,0.1123
50.88,9.17,0.0796
34.5,17.5,0.0585
65.71,31.73,0.0977
49.69,56.35,0.1097
82.01,93.3,0.093
95.48,137.78,0.1333
145.71,120.48,0.0555
145.04,167.19,0.0648
140.84,94.4,0.0577
136.18,204.19,0.0616
152.68,186.11,0.0219
141.86,161.81,-0.0853
123.07,191.06,0.0853
135.8,77.89,0.1353
138.67,103.96,0.1176
106.84,47.07,0.0857
82.58,24.97,0.1111
61.53,18.99,0.0713
48.49,7.07,0.1081
46.96,3.57,0.113
41.32,1.34,0.1115
35.07,0.44,0.1504
47.5,1.63,0.1172
44.58,2.36,0.0642
48.35,10.24,0.091
45.32,21.3,0.0818
41.4,35.31,0.1259
45.6,53.78,0.0651
82.1,105.95,0.0774
101.72,113.11,0.0801
132.49,66.16,0.0474
150.76,175.14,-0.2067
142.6,106.85,-0.1132
135.82,288.15,-0.0058
136.09,102.88,0.0554
128.32,114.7,0.0909
130.64,97.87,0.0819
131.78,104.65,0.055
134.84,61.07,0.1134
105.65,64.53,0.121
68.97,32.34,0.1295
54.77,19.84,0.133
45.41,8.38,0.1103
65.38,4.53,0.1208
60.0,1.82,0.1123
36.71,0.18,0.0387
47.97,2.09,0.0607
62.87,1.07,0.0745
55.3,6.34,0.0892
50.71,13.28,0.0897
31.4,11.22,0.0952
48.26,16.92,0.0926
91.68,68.02,0.0784
113.55,105.06,0.0854
174.91,70.63,0.1121
164.39,136.03,0.086
172.41,156.28,0.0781
171.05,231.9,-0.032
167.96,150.89,0.1083
176.33,213.73,0.1318
172.25,206.08,0.0709
191.73,152.44,0.0621
184.22,107.09,0.1124
121.9,20.18,0.0742
99.49,27.45,0.1061
44.11,13.14,0.1583
40.61,10.69,0.1125
38.19,3.46,0.1107
47.13,2.14,0.0972
58.05,0.63,0.1403
51.27,1.88,0.1084
54.07,4.73,0.081
24.18,10.84,0.1245
48.17,6.24,0.0873
41.58,25.68,0.0681
37.36,46.57,0.0231
80.37,90.23,0.0768
130.57,41.01,0.0614
175.26,73.87,0.0655
162.72,162.87,-0.0652
174.71,269.11,-0.048
176.53,252.05,0.1468
172.64,175.08,-0.012
163.13,125.11,0.0297
166.02,200.51,0.0924
172.62,128.5,0.0342
164.27,98.03,0.1031
135.17,63.47,0.113
81.14,36.56,0.0984
53.05,19.94,0.1489
57.26,9.51,0.1568
51.53,4.48,0.1172
42.08,1.08,0.1174
36.96,0.66,0.0734
41.14,1.91,0.0685
53.9,5.14,0.0759
48.35,9.76,0.1371
45.2,20.07,0.0685
53.18,38.62,0.111
34.11,59.96,0.0569
87.9,93.12,0.0489
121.15,154.6,0.0598
159.2,173.33,0.0598
165.88,86.96,-0.0975
189.78,142.39,0.1172
175.06,203.22,0.0809
160.96,205.09,0.0821
179.69,43.75,0.0929
159.55,83.32,0.1203
182.14,82.35,0.1029
162.95,96.45,0.114
130.88,55.63,0.135
106.69,39.87,0.0849
47.2,14.14,0.0913
64.7,5.86,0.1143
49.42,4.74,0.0919
49.3,1.85,0.1006
42.91,0.59,0.0743
61.3,2.23,0.0755
46.04,1.11,0.1196
65.24,3.04,0.0775
44.98,13.0,0.0704
46.36,28.44,0.057
58.03,4.33,0.0524
89.13,108.81,0.0466
132.31,123.77,0.0396
159.53,142.48,0.0549
170.88,119.14,0.0716
172.97,242.92,0.0937
183.79,198.63,0.0797
166.17,232.25,0.0615
172.7,41.39,-0.1065
179.68,163.42,0.082
170.34,68.34,0.0853
178.69,73.05,0.0965
149.99,27.02,0.1314
90.24,34.59,0.128
60.59,15.63,0.1518
54.12,5.29,0.0888
56.86,3.29,0.0812
55.64,1.54,0.0968
58.53,0.51,0.1306
58.0,1.37,0.044
49.44,2.67,0.0943
45.55,4.8,0.0778
53.4,23.22,0.097
38.38,35.66,0.0878
54.95,32.56,0.0896
95.97,40.72,0.0844
128.57,53.15,0.1415
170.35,162.33,0.1167
177.29,144.9,0.0947
175.98,119.09,0.0652
177.41,215.37,0.072
176.22,190.13,0.115
170.85,64.91,-0.047
169.88,180.44,0.0753
173.38,144.03,0.0514
181.63,74.75,0.0598
132.11,59.85,0.1381
100.44,34.03,0.1448
33.74,17.24,0.1119
52.57,11.53,0.1188
50.66,3.62,0.1533
36.67,0.64,0.1559
37.88,0.27,0.118
53.69,1.85,0.0956
50.86,3.93,0.0802
56.32,2.59,0.0788
29.23,22.36,0.0616
58.56,31.81,0.0931
58.61,63.75,0.0704
66.93,45.46,0.0512
117.26,64.64,0.0992
148.32,222.31,0.0855
123.33,215.74,0.0801
134.86,280.08,-0.1727
135.59,315.3,0.0924
119.62,169.33,0.0771
131.36,100.33,0.1602
145.23,56.25,0.1532
127.12,118.29,0.0806
148.63,102.31,0.0986
108.95,35.64,0.0858
71.67,39.44,0.0634
50.36,21.27,0.1537
38.29,6.76,0.1066
53.43,2.5,0.081
48.46,0.97,0.0618
46.59,0.36,0.1061
38.43,2.1,0.1047
49.35,4.55,0.1008
51.64,6.1,0.1121
39.04,18.27,0.103
58.65,37.57,0.0442
52.22,70.92,0.046
71.21,32.81,0.0956
105.24,35.64,0.0551
140.7,143.7,0.0346
144.96,241.16,0.0389
146.7,268.0,0.0998
148.4,130.07,0.1035
123.36,274.34,0.0886
128.32,252.31,0.067
122.79,167.48,0.0942
142.73,112.25,0.0966
132.62,100.42,0.0937
116.1,33.18,0.125
66.66,31.82,0.0979
44.49,13.1,0.1241
43.61,10.1,0.1182
59.91,3.69,0.0718
55.61,1.99,0.1545
33.77,0.67,0.1145
46.27,1.96,0.0555
57.68,3.1,0.0542
58.91,4.21,0.1245
53.31,9.88,0.0846
51.45,39.47,0.09
42.55,55.75,0.0825
98.56,90.8,0.098
120.42,117.05,0.0984
157.11,208.28,0.0488
171.66,273.89,0.0854
166.45,167.49,0.0408
175.79,233.53,0.0529
173.88,102.97,0.0022
183.66,124.45,-0.1997
173.24,153.25,-0.0675
178.48,144.42,0.0458
163.19,47.82,0.1037
135.69,36.95,0.1485
87.79,9.26,0.1102
46.05,21.14,0.111
42.78,9.72,0.1004
62.34,3.62,0.1318
49.94,1.38,0.103
43.69,0.64,0.0722
55.42,2.23,0.0991
46.48,4.99,0.1285
43.61,11.78,0.0488
73.22,19.62,0.0561
40.33,21.74,0.0729
64.92,13.38,0.0636
83.52,40.48,0.0808
135.01,154.65,0.0451
169.19,98.21,0.0571
175.89,70.0,-0.0201
158.94,255.07,0.0777
157.97,142.22,0.1447
176.14,267.44,-0.1346
155.76,284.2,0.0511
160.65,77.54,0.0694
169.28,121.96,0.0656
159.65,115.64,0.1441
120.67,68.9,0.0802
86.71,25.01,0.1237
32.52,21.29,0.1218
38.79,6.3,0.0723
60.72,5.09,0.0965
57.66,2.2,0.0972
68.12,0.89,0.0597
54.76,2.27,0.139
60.41,4.29,0.0934
46.63,10.1,0.1238
48.5,6.41,0.1344
53.3,16.25,0.079
34.85,75.15,0.0812
94.37,117.03,0.0502
